letter;weight_I;relative_weight_I;weight_II;relative_weight_II;weight_III;relative_weight_III;weight_IV;relative_weight_IV;total_weight;relative_total_weight;center_y;center_x;relative_center_y;relative_center_x;inertia_y;inertia_x;relative_inertia_y;relative_inertia_x;profile_x;profile_y
i;19.694117647058825;0.012308823529411766;64.44705882352942;0.04027941176470588;17.50588235294118;0.010941176470588237;57.286274509803924;0.03580392156862745;158.93333333333334;0.024833333333333332;37.44117647058823;40.76006711409396;0.4680147058823529;0.5095008389261745;302.5838926174497;20840.75201845444;7.3873020658557055e-06;0.0005088074223255479;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2;34.0;34.0;34.0;34.0;19.733333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;0.0;0.0;0.0;0.0;0.0;0.0;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
i;19.694117647058825;0.012308823529411766;64.44705882352942;0.04027941176470588;17.50588235294118;0.010941176470588237;57.286274509803924;0.03580392156862745;158.93333333333334;0.024833333333333332;37.44117647058823;40.76006711409396;0.4680147058823529;0.5095008389261745;302.5838926174497;20840.75201845444;7.3873020658557055e-06;0.0005088074223255479;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.2;34.0;34.0;34.0;34.0;19.733333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;0.0;0.0;0.0;0.0;0.0;0.0;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
j;21.88235294117647;0.013676470588235295;71.6078431372549;0.04475490196078431;52.45882352941177;0.032786764705882356;77.09411764705882;0.048183823529411765;223.04313725490198;0.034850490196078436;42.365145228215766;40.113932062732964;0.5295643153526971;0.501424150784162;1021.747922484276;47949.95554470751;2.494501763877627e-05;0.0011706532115407107;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.764705882352941;4.011764705882353;4.043137254901961;4.196078431372549;4.572549019607843;9.713725490196078;44.03921568627451;43.43921568627451;42.48235294117647;40.80392156862745;21.976470588235294;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;0.0;0.0;0.0;0.0;0.0;0.0;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.670588235294118;4.658823529411765;4.650980392156863;4.67843137254902;4.7176470588235295;4.921568627450981;5.866666666666666;9.125490196078431;8.435294117647059;7.337254901960784;5.047058823529412;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
k;115.61960784313726;0.07226225490196078;69.12941176470588;0.04320588235294118;84.44705882352942;0.05277941176470589;87.15686274509804;0.054473039215686275;356.3529411764706;0.055680147058823536;38.36872455155717;40.20489710575547;0.47960905689446465;0.5025612138219434;16788.039297207604;39401.48045166873;0.0004098642406544825;0.0009619502063395686;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.294117647058824;40.0;40.0;40.0;40.0;18.545098039215688;4.207843137254902;6.019607843137255;7.827450980392157;9.647058823529411;10.949019607843137;11.0;10.992156862745098;10.988235294117647;10.984313725490196;10.980392156862745;10.972549019607843;10.972549019607843;10.972549019607843;10.780392156862746;9.376470588235295;7.564705882352941;5.749019607843137;3.929411764705882;2.1137254901960785;0.48627450980392156;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;10.674509803921568;10.678431372549019;10.686274509803921;10.68235294117647;10.68235294117647;10.690196078431372;10.690196078431372;10.694117647058823;10.698039215686274;10.698039215686274;10.701960784313725;10.701960784313725;10.215686274509803;9.964705882352941;10.784313725490197;10.831372549019608;10.831372549019608;10.827450980392157;10.827450980392157;10.823529411764707;10.819607843137256;10.819607843137256;10.815686274509805;10.811764705882354;10.811764705882354;10.807843137254903;10.807843137254903;10.803921568627452;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
l;26.258823529411764;0.01641176470588235;85.92941176470588;0.05370588235294117;17.50588235294118;0.010941176470588237;57.286274509803924;0.03580392156862745;186.98039215686273;0.0292156862745098;35.5;40.760067114093964;0.44375;0.5095008389261746;355.98105013817604;24915.13725490196;8.690943606889064e-06;0.0006082797181372549;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.764705882352941;40.0;40.0;40.0;40.0;23.215686274509803;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;4.674509803921569;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
m;104.6;0.065375;163.25882352941176;0.10203676470588235;75.29411764705883;0.047058823529411764;150.4;0.094;493.55294117647065;0.07711764705882354;39.21704964403763;43.51344393592677;0.4902131205504704;0.5439180491990847;97298.83628572711;36550.94845048559;0.0023754598702570096;0.0008923571399044333;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.905882352941177;28.0;28.0;28.0;28.0;15.231372549019607;4.5058823529411764;4.019607843137255;3.83921568627451;3.784313725490196;3.780392156862745;3.8117647058823527;3.8941176470588235;3.9725490196078432;4.117647058823529;4.329411764705882;4.701960784313726;5.3843137254901965;6.996078431372549;25.431372549019606;26.87843137254902;25.7921568627451;24.15686274509804;20.749019607843138;5.086274509803921;4.176470588235294;3.8862745098039215;3.772549019607843;3.7450980392156863;3.784313725490196;3.850980392156863;3.929411764705882;4.047058823529412;4.211764705882353;4.5058823529411764;5.031372549019608;6.094117647058823;17.08235294117647;27.2;26.227450980392156;24.807843137254903;22.36078431372549;4.470588235294118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.35686274509804;26.36470588235294;31.45098039215686;35.101960784313725;27.866666666666667;22.521568627450982;19.83529411764706;17.686274509803923;16.254901960784313;15.298039215686275;14.650980392156862;14.309803921568628;14.16078431372549;14.105882352941176;14.105882352941176;14.105882352941176;14.105882352941176;14.105882352941176;14.105882352941176;14.105882352941176;14.105882352941176;14.105882352941176;14.105882352941176;14.105882352941176;14.105882352941176;14.105882352941176;14.105882352941176;14.105882352941176;14.105882352941176;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
n;75.93725490196078;0.04746078431372549;87.65490196078431;0.0547843137254902;75.29411764705883;0.047058823529411764;74.7921568627451;0.04674509803921569;313.678431372549;0.04901225490196079;39.62990698604791;41.74878731809771;0.4953738373255988;0.5218598414762214;24283.46718576414;23018.85935885481;0.0005928580855899449;0.0005619838710657913;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.905882352941177;28.0;28.0;28.0;28.0;15.24313725490196;4.486274509803922;3.996078431372549;3.819607843137255;3.780392156862745;3.780392156862745;3.823529411764706;3.9019607843137254;3.9568627450980394;4.0627450980392155;4.184313725490196;4.458823529411765;4.894117647058824;5.7254901960784315;10.172549019607843;27.341176470588234;26.478431372549018;25.266666666666666;23.32941176470588;11.070588235294117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.3843137254901965;15.949019607843137;18.572549019607845;20.454901960784312;16.63921568627451;13.619607843137254;12.07843137254902;11.050980392156863;10.384313725490196;9.941176470588236;9.627450980392156;9.48235294117647;9.407843137254902;9.380392156862746;9.380392156862746;9.380392156862746;9.380392156862746;9.380392156862746;9.380392156862746;9.380392156862746;9.380392156862746;9.380392156862746;9.380392156862746;9.380392156862746;9.380392156862746;9.380392156862746;9.380392156862746;9.380392156862746;9.380392156862746;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
o;64.87843137254902;0.040549019607843136;88.94509803921568;0.0555906862745098;84.52549019607844;0.05282843137254902;108.64313725490196;0.06790196078431372;346.9921568627451;0.054217524509803924;41.49920323677994;42.42726851485596;0.5187400404597493;0.5303408564356995;23125.892888342576;28025.44585814978;0.0005645969943443011;0.0006842149867712349;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24313725490196078;10.16470588235294;16.137254901960784;19.643137254901962;22.294117647058822;23.50980392156863;16.03921568627451;12.4;10.705882352941176;9.47843137254902;8.788235294117648;8.39607843137255;8.054901960784314;8.015686274509804;8.031372549019608;8.086274509803921;8.490196078431373;8.909803921568628;9.698039215686274;11.03921568627451;12.972549019607843;17.50980392156863;23.83921568627451;21.866666666666667;19.113725490196078;15.345098039215687;8.219607843137254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.984313725490196;12.701960784313725;15.87843137254902;18.101960784313725;14.854901960784314;12.329411764705883;11.443137254901961;10.823529411764707;10.505882352941176;10.254901960784315;10.027450980392157;10.035294117647059;9.882352941176471;9.850980392156863;9.870588235294118;9.866666666666667;9.850980392156863;9.87843137254902;10.031372549019608;10.015686274509804;10.239215686274509;10.48235294117647;10.8;11.419607843137255;12.301960784313726;14.815686274509805;18.105882352941176;15.890196078431373;12.713725490196078;7.035294117647059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
ö;88.0156862745098;0.05500980392156863;117.41568627450981;0.07338480392156863;84.52549019607844;0.05282843137254902;108.64313725490196;0.06790196078431372;398.6;0.06228125;38.58616923939671;42.42684690534518;0.4823271154924589;0.5303355863168148;24522.65419672429;50870.85504594802;0.0005986976122247141;0.0012419642345202152;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.24313725490196078;10.16470588235294;16.137254901960784;19.643137254901962;22.294117647058822;23.50980392156863;19.176470588235293;17.4;15.705882352941176;14.47843137254902;13.788235294117648;11.062745098039215;8.054901960784314;8.015686274509804;8.031372549019608;8.086274509803921;11.941176470588236;13.909803921568628;14.698039215686274;16.03921568627451;17.972549019607843;19.862745098039216;23.83921568627451;21.866666666666667;19.113725490196078;15.345098039215687;8.219607843137254;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.321568627450981;10.321568627450981;10.321568627450981;10.321568627450981;10.321568627450981;0.0;0.0;0.0;0.0;0.0;6.984313725490196;12.701960784313725;15.87843137254902;18.101960784313725;14.854901960784314;12.329411764705883;11.443137254901961;10.823529411764707;10.505882352941176;10.254901960784315;10.027450980392157;10.035294117647059;9.882352941176471;9.850980392156863;9.870588235294118;9.866666666666667;9.850980392156863;9.87843137254902;10.031372549019608;10.015686274509804;10.239215686274509;10.48235294117647;10.8;11.419607843137255;12.301960784313726;14.815686274509805;18.105882352941176;15.890196078431373;12.713725490196078;7.035294117647059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
p;88.46274509803922;0.05528921568627451;99.82352941176471;0.062389705882352944;140.1843137254902;0.08761519607843138;99.86274509803921;0.062414215686274505;428.33333333333337;0.06692708333333335;41.857697413595794;40.66971847104601;0.5232212176699474;0.5083714808880752;30539.027818992097;49547.97329764517;0.0007455817338621117;0.0012096673168370403;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.011764705882353;39.0;39.0;39.0;39.0;24.976470588235294;10.886274509803922;9.250980392156864;8.458823529411765;8.062745098039215;7.854901960784313;7.776470588235294;7.862745098039215;7.952941176470588;8.211764705882352;8.525490196078431;9.011764705882353;9.768627450980393;10.862745098039216;12.568627450980392;15.741176470588234;23.431372549019606;22.741176470588236;19.95294117647059;16.40392156862745;10.572549019607843;0.4470588235294118;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.407843137254902;15.952941176470588;18.643137254901962;20.607843137254903;17.149019607843137;14.262745098039217;12.807843137254903;11.780392156862746;11.058823529411764;10.580392156862745;10.145098039215686;9.95686274509804;9.717647058823529;9.631372549019607;9.584313725490196;9.584313725490196;9.631372549019607;9.717647058823529;9.95686274509804;10.145098039215686;10.576470588235294;11.047058823529412;11.768627450980393;12.776470588235295;14.24313725490196;17.11764705882353;20.623529411764707;18.658823529411766;15.972549019607843;11.168627450980392;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
r;51.38823529411765;0.03211764705882353;55.94117647058823;0.03496323529411764;68.51764705882353;0.042823529411764705;6.803921568627451;0.004252450980392157;182.65098039215687;0.02853921568627451;38.26870061834421;39.84962212298179;0.47835875772930264;0.4981202765372724;3388.920601370057;13783.781222593814;8.273731936938615e-05;0.0003365180962547318;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.905882352941177;28.0;28.0;28.0;28.0;15.635294117647058;4.894117647058824;4.23921568627451;3.9725490196078432;3.8705882352941177;3.823529411764706;3.835294117647059;3.8901960784313725;3.9450980392156865;4.086274509803921;4.243137254901961;4.556862745098039;1.7529411764705882;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.913725490196079;13.215686274509803;14.596078431372549;15.576470588235294;11.035294117647059;8.019607843137255;6.9411764705882355;6.231372549019608;5.709803921568628;5.333333333333333;5.08235294117647;4.886274509803922;4.788235294117647;4.733333333333333;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;4.705882352941177;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
s;66.43529411764706;0.04152205882352941;51.4156862745098;0.032134803921568623;49.168627450980395;0.030730392156862747;126.00392156862745;0.07875245098039216;293.0235294117647;0.04578492647058823;41.7951178383587;41.99496794743111;0.5224389729794837;0.5249370993428888;10989.412188032291;26466.38611367621;0.0002682961959968821;0.000646152004728423;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9333333333333333;10.168627450980392;14.035294117647059;15.91764705882353;17.2;17.098039215686274;14.145098039215686;13.27843137254902;12.827450980392157;12.623529411764705;12.474509803921569;12.427450980392157;12.419607843137255;12.549019607843137;12.690196078431372;13.062745098039215;13.741176470588234;16.298039215686273;17.68235294117647;16.43921568627451;14.709803921568627;8.16470588235294;2.1372549019607843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.435294117647059;14.866666666666667;17.50588235294118;18.474509803921567;11.509803921568627;6.396078431372549;4.745098039215686;4.541176470588235;4.545098039215686;4.729411764705882;5.301960784313725;6.870588235294117;9.929411764705883;12.925490196078432;14.062745098039215;13.415686274509804;10.729411764705882;7.650980392156863;5.886274509803922;5.1647058823529415;4.882352941176471;4.792156862745098;4.796078431372549;5.988235294117647;8.64313725490196;13.525490196078431;19.823529411764707;18.745098039215687;15.623529411764705;8.51764705882353;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
ş;77.03529411764706;0.04814705882352941;67.80392156862744;0.04237745098039215;47.97254901960784;0.0299828431372549;149.52549019607844;0.09345343137254902;342.33725490196076;0.05349019607843137;42.6929068914956;42.08617806085044;0.533661336143695;0.5260772257606305;11403.375225287145;43851.809599793;0.00027840271546111193;0.0010706008203074462;"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9333333333333333;10.168627450980392;14.035294117647059;15.91764705882353;17.2;17.2;17.4;16.337254901960783;15.815686274509805;15.592156862745098;15.545098039215686;16.015686274509804;18.666666666666668;21.28627450980392;20.83921568627451;18.905882352941177;15.047058823529412;16.298039215686273;17.68235294117647;16.43921568627451;14.709803921568627;8.16470588235294;2.1372549019607843;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0";"0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.435294117647059;14.866666666666667;17.50588235294118;18.474509803921567;11.509803921568627;6.396078431372549;4.745098039215686;4.541176470588235;4.545098039215686;4.729411764705882;5.301960784313725;6.870588235294117;9.929411764705883;12.925490196078432;14.062745098039215;13.415686274509804;10.729411764705882;7.650980392156863;5.886274509803922;5.1647058823529415;4.882352941176471;4.792156862745098;4.796078431372549;5.988235294117647;8.64313725490196;13.525490196078431;19.823529411764707;18.745098039215687;15.623529411764705;9.0;3.207843137254902;3.2862745098039214;3.3490196078431373;3.4705882352941178;3.7411764705882353;5.803921568627451;10.062745098039215;9.341176470588236;6.568627450980392;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0"
